0,0.0198
8.00000000000019e-07,0.0198
1.59999999999998e-06,0.0198
2.4e-06,0.0198
3.19999999999997e-06,0.0198
3.99999999999999e-06,0.0396
4.80000000000001e-06,0.0396
5.59999999999997e-06,0.0396
6.39999999999999e-06,0.0396
7.20000000000001e-06,0.0396
7.99999999999998e-06,0.0396
8.8e-06,0.0198
9.60000000000002e-06,0.0198
1.04e-05,0.0396
1.12e-05,0.0396
1.2e-05,0.0198
1.28e-05,0.0198
1.36e-05,0.0198
1.44e-05,0.0198
1.52e-05,0.0198
1.6e-05,0.0198
1.68e-05,0.0198
1.76e-05,0.0198
1.84e-05,0.0198
1.92e-05,0.0198
2e-05,0.0198
2.08e-05,0.0198
2.16e-05,0.0198
2.24e-05,0.0198
2.32e-05,0.0198
2.4e-05,0.0198
2.48e-05,0.0198
2.56e-05,0.0198
2.64e-05,0.0198
2.72e-05,0.0198
2.8e-05,0.0198
2.88e-05,0.0198
2.96e-05,0.0198
3.04e-05,0.0198
3.12e-05,0.0198
3.2e-05,0.0198
3.28e-05,0.0198
3.36e-05,0.0198
3.44e-05,0.0396
3.52e-05,0.0198
3.6e-05,0.0396
3.68e-05,0.0396
3.76e-05,0.0198
3.84e-05,0.0198
3.92e-05,0.0198
4e-05,0.0396
4.08e-05,0.0396
4.16e-05,0.0396
4.24e-05,0.0396
4.32e-05,0.0396
4.4e-05,0.0396
4.48e-05,0.0396
4.56e-05,0.0396
4.64e-05,0.0396
4.72e-05,0.0396
4.8e-05,0.0396
4.88e-05,0.0396
4.96e-05,0.0396
5.04e-05,0.0396
5.12e-05,0.0594
5.2e-05,0.0594
5.28e-05,0.0594
5.36e-05,0.0594
5.44e-05,0.0594
5.52e-05,0.0594
5.6e-05,0.0594
5.68e-05,0.0594
5.76e-05,0.0594
5.84e-05,0.0594
5.92e-05,0.0594
6e-05,0.0594
6.08e-05,0.0594
6.16e-05,0.0594
6.24e-05,0.0594
6.32e-05,0.0594
6.4e-05,0.0594
6.48e-05,0.0594
6.56e-05,0.0594
6.64e-05,0.0594
6.72e-05,0.0594
6.8e-05,0.0792
6.88e-05,0.0792
6.96e-05,0.0792
7.04e-05,0.0792
7.12e-05,0.0792
7.2e-05,0.0792
7.28e-05,0.0792
7.36e-05,0.0792
7.44e-05,0.0792
7.52e-05,0.0792
7.6e-05,0.0792
7.68e-05,0.0792
7.76e-05,0.0792
7.84e-05,0.0792
7.92e-05,0.0792
8e-05,0.0792
8.08e-05,0.0792
8.16e-05,0.0792
8.24e-05,0.0792
8.32e-05,0.0792
8.4e-05,0.0792
8.48e-05,0.0792
8.56e-05,0.0792
8.64e-05,0.0792
8.72e-05,0.0792
8.8e-05,0.0792
8.88e-05,0.0792
8.96e-05,0.0792
9.04e-05,0.0792
9.12e-05,0.0792
9.2e-05,0.0792
9.28e-05,0.0792
9.36e-05,0.0792
9.44e-05,0.0792
9.52e-05,0.0792
9.6e-05,0.0792
9.68e-05,0.0792
9.76e-05,0.0792
9.84e-05,0.0792
9.92e-05,0.0792
0.0001,0.0792
0.0001008,0.0792
0.0001016,0.0792
0.0001024,0.0792
0.0001032,0.0792
0.000104,0.0792
0.0001048,0.0792
0.0001056,0.0792
0.0001064,0.0792
0.0001072,0.0792
0.000108,0.0792
0.0001088,0.0792
0.0001096,0.0792
0.0001104,0.0792
0.0001112,0.0792
0.000112,0.0792
0.0001128,0.0792
0.0001136,0.0792
0.0001144,0.0792
0.0001152,0.0792
0.000116,0.0792
0.0001168,0.0792
0.0001176,0.0792
0.0001184,0.0792
0.0001192,0.0792
0.00012,0.0792
0.0001208,0.0792
0.0001216,0.0792
0.0001224,0.0792
0.0001232,0.0792
0.000124,0.0792
0.0001248,0.0792
0.0001256,0.0792
0.0001264,0.0792
0.0001272,0.0792
0.000128,0.0792
0.0001288,0.0792
0.0001296,0.0792
0.0001304,0.0792
0.0001312,0.0792
0.000132,0.0792
0.0001328,0.0792
0.0001336,0.0792
0.0001344,0.0792
0.0001352,0.0792
0.000136,0.0792
0.0001368,0.0792
0.0001376,0.0792
0.0001384,0.0792
0.0001392,0.0792
0.00014,0.0792
0.0001408,0.0792
0.0001416,0.0792
0.0001424,0.0792
0.0001432,0.0792
0.000144,0.0792
0.0001448,0.0792
0.0001456,0.0792
0.0001464,0.0792
0.0001472,0.0792
0.000148,0.0792
0.0001488,0.0792
0.0001496,0.0792
0.0001504,0.0792
0.0001512,0.0792
0.000152,0.0792
0.0001528,0.0792
0.0001536,0.0792
0.0001544,0.0792
0.0001552,0.0792
0.000156,0.0792
0.0001568,0.0792
0.0001576,0.0792
0.0001584,0.0792
0.0001592,0.0792
0.00016,0.099
0.0001608,0.0792
0.0001616,0.0792
0.0001624,0.0792
0.0001632,0.0792
0.000164,0.0792
0.0001648,0.0792
0.0001656,0.0792
0.0001664,0.0792
0.0001672,0.099
0.000168,0.0792
0.0001688,0.0792
0.0001696,0.0792
0.0001704,0.0792
0.0001712,0.0792
0.000172,0.0792
0.0001728,0.099
